,ExpressId,GlobalId,Class,PredefinedType,Name,Level,Type,Pset_ReinforcementBarPitchOfWall.Reference,Pset_StairFlightCommon.NumberOfTreads,Pset_StairCommon.Reference,Pset_StairCommon.NumberOfRiser,Pset_ColumnCommon.LoadBearing,Pset_ReinforcementBarCountOfIndependentFooting.Reference,Pset_BeamCommon.Reference,Pset_RoofCommon.IsExternal,Pset_WallCommon.Reference,Pset_ReinforcementBarPitchOfContinuousFooting.Reference,Pset_StairCommon.NumberOfTreads,Pset_RoofCommon.Reference,BaseQuantities.GrossFootprintArea,Pset_StairFlightCommon.TreadLengthAtOffset,BaseQuantities.CrossSectionArea,Pset_SlabCommon.IsExternal,Pset_StairFlightCommon.TreadLength,Pset_StairCommon.RiserHeight,Pset_RoofCommon.TotalArea,Pset_WallCommon.LoadBearing,BaseQuantities.NetSurfaceArea,BaseQuantities.GrossArea,BaseQuantities.Width,Pset_SlabCommon.ThermalTransmittance,Pset_StairFlightCommon.WalkingLineOffset,Pset_StairFlightCommon.NumberOfRiser,Pset_BeamCommon.Span,Pset_RoofCommon.ProjectedArea,Pset_SlabCommon.Reference,Pset_BeamCommon.LoadBearing,Pset_BeamCommon.Slope,Pset_StairFlightCommon.RiserHeight,BaseQuantities.Length,Pset_ColumnCommon.Slope,BaseQuantities.Perimeter,Pset_StairFlightCommon.Reference,Pset_StairFlightCommon.NosingLength,Pset_WallCommon.IsExternal,Pset_ColumnCommon.Reference,BaseQuantities.NetSideArea,Pset_WallCommon.ExtendToStructure,Pset_BeamCommon.IsExternal,Pset_StairFlightCommon.TreadLengthAtInnerSide,Pset_StairCommon.TreadLength,BaseQuantities.Height,Pset_ReinforcementBarPitchOfColumn.Reference,BaseQuantities.GrossSurfaceArea,BaseQuantities.GrossSideArea,Pset_ReinforcementBarPitchOfBeam.Reference,Pset_StairCommon.IsExternal,Pset_QuantityTakeOff.Reference,BaseQuantities.NetArea,Pset_SlabCommon.PitchAngle,BaseQuantities.NetVolume,Pset_ReinforcementBarPitchOfSlab.Reference,Pset_WallCommon.ThermalTransmittance,BaseQuantities.OuterSurfaceArea,Pset_SlabCommon.LoadBearing,BaseQuantities.GrossVolume,Pset_ColumnCommon.IsExternal
176,10815,1CFg8SLS9AM8BJlOPtZmhI,IfcSlab,FLOOR,Suelo:Relleno / Emplantillado H.P 1000 mm:481148,REF FUND.,Suelo:Relleno / Emplantillado H.P 1000 mm,,,,,,,,,,,,,,,,False,,,,,,6.80895014280525,0.999999999999999,1.046,,,,,Relleno / Emplantillado H.P 1000 mm,,,,,,10.5899546752775,,,,,,,,,,,,,,,,Relleno / Emplantillado H.P 1000 mm,6.80895014280525,0.0,6.80895014280524,Relleno / Emplantillado H.P 1000 mm,,,True,6.80895014280524,
177,10872,1$pEOeyKP98uJvnV2aYA2S,IfcSlab,FLOOR,Suelo:Relleno /Emplantillado H.P  800 mm:483241,REF FUND.,Suelo:Relleno /Emplantillado H.P  800 mm,,,,,,,,,,,,,,,,False,,,,,,3.12499999999999,0.8,1.3075,,,,,Relleno /Emplantillado H.P  800 mm,,,,,,7.5,,,,,,,,,,,,,,,,Relleno /Emplantillado H.P  800 mm,3.12499999999999,0.0,2.5,Relleno /Emplantillado H.P  800 mm,,,True,2.5,
178,10929,1$pEOeyKP98uJvnV2aYA3V,IfcSlab,FLOOR,Suelo:Relleno / Emplantillado H.P  1600 mm:483306,REF FUND.,Suelo:Relleno / Emplantillado H.P  1600 mm,,,,,,,,,,,,,,,,False,,,,,,2.00000000000004,1.6,0.65375,,,,,Relleno / Emplantillado H.P  1600 mm,,,,,,6.60000000000004,,,,,,,,,,,,,,,,Relleno / Emplantillado H.P  1600 mm,2.00000000000004,0.0,3.20000000000006,Relleno / Emplantillado H.P  1600 mm,,,True,3.20000000000006,
179,10986,1$pEOeyKP98uJvnV2aY9yX,IfcSlab,FLOOR,Suelo:Relleno /Emplantillado H.P  1400 mm:483348,REF FUND.,Suelo:Relleno /Emplantillado H.P  1400 mm,,,,,,,,,,,,,,,,False,,,,,,2.91500000000001,1.4,0.747142857142857,,,,,Relleno /Emplantillado H.P  1400 mm,,,,,,7.5,,,,,,,,,,,,,,,,Relleno /Emplantillado H.P  1400 mm,2.91500000000001,0.0,4.08100000000002,Relleno /Emplantillado H.P  1400 mm,,,True,4.08100000000002,
180,11043,1$pEOeyKP98uJvnV2aY9z6,IfcSlab,FLOOR,Suelo:Relleno / Emplantillado H.P  600 mm:483443,REF FUND.,Suelo:Relleno / Emplantillado H.P  600 mm,,,,,,,,,,,,,,,,False,,,,,,3.71000000000001,0.6,1.74333333333333,,,,,Relleno / Emplantillado H.P  600 mm,,,,,,8.1,,,,,,,,,,,,,,,,Relleno / Emplantillado H.P  600 mm,3.71000000000001,0.0,2.22600000000001,Relleno / Emplantillado H.P  600 mm,,,True,2.22600000000001,
181,11105,1$pEOeyKP98uJvnV2aY9r7,IfcSlab,FLOOR,Suelo:Relleno /Emplantillado H.P  800 mm:483954,REF FUND.,Suelo:Relleno /Emplantillado H.P  800 mm,,,,,,,,,,,,,,,,False,,,,,,3.12499999999999,0.8,1.3075,,,,,Relleno /Emplantillado H.P  800 mm,,,,,,7.5,,,,,,,,,,,,,,,,Relleno /Emplantillado H.P  800 mm,3.12499999999999,0.0,2.5,Relleno /Emplantillado H.P  800 mm,,,True,2.5,
182,11162,1$pEOeyKP98uJvnV2aY9sQ,IfcSlab,FLOOR,Suelo:Relleno / Emplantillado H.P  600 mm:484015,REF FUND.,Suelo:Relleno / Emplantillado H.P  600 mm,,,,,,,,,,,,,,,,False,,,,,,2.74992290230323,0.6,1.74333333333333,,,,,Relleno / Emplantillado H.P  600 mm,,,,,,6.89992991118475,,,,,,,,,,,,,,,,Relleno / Emplantillado H.P  600 mm,2.74992290230323,0.0,1.64995374138194,Relleno / Emplantillado H.P  600 mm,,,True,1.64995374138194,
183,11219,1bj8wDmobF4POIsgy655Bg,IfcSlab,FLOOR,Suelo:Relleno / Emplantillado H.P  600 mm:484300,REF FUND.,Suelo:Relleno / Emplantillado H.P  600 mm,,,,,,,,,,,,,,,,False,,,,,,2.99991238898087,0.6,1.74333333333333,,,,,Relleno / Emplantillado H.P  600 mm,,,,,,7.3999299111847,,,,,,,,,,,,,,,,Relleno / Emplantillado H.P  600 mm,2.99991238898087,0.0,1.79994743338852,Relleno / Emplantillado H.P  600 mm,,,True,1.79994743338852,
184,11282,1bj8wDmobF4POIsgy655Jg,IfcWallStandardCase,STANDARD,Muro básico:M.H.A 300 mm:484812,REF FUND.,Muro básico:M.H.A 300 mm,M.H.A 300 mm,,,,,,,,M.H.A 300 mm,,,,1.065,,,,,,,True,,,0.3,,,,,,,,,,3.55000000000002,,,,,False,,5.67999999999895,False,,,,1.5999999999997,,,5.67999999999895,,,M.H.A 300 mm,,,1.70399999999969,,3.48666666666667,,,1.70399999999969,
185,11332,1bj8wDmobF4POIsgy655Je,IfcFooting,STRIP_FOOTING,Cimentación de muro:2600 x 1000 mm:484814,Nivel -2,,,,,,,2600 x 1000 mm,,,,2600 x 1000 mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2600 x 1000 mm,,,,,,,,,
186,11377,1bj8wDmobF4POIsgy655Ue,IfcWallStandardCase,STANDARD,Muro básico:M.H.A 300 mm:485006,REF FUND.,Muro básico:M.H.A 300 mm,M.H.A 300 mm,,,,,,,,M.H.A 300 mm,,,,1.06500000000001,,,,,,,True,,,0.3,,,,,,,,,,3.55000000000003,,,,,False,,5.67999999999897,False,,,,1.5999999999997,,,5.67999999999897,,,M.H.A 300 mm,,,1.70399999999969,,3.48666666666667,,,1.70399999999969,
187,11427,1bj8wDmobF4POIsgy655Us,IfcFooting,STRIP_FOOTING,Cimentación de muro:2300 x 1000 mm:485008,Nivel -2,,,,,,,2300 x 1000 mm,,,,2300 x 1000 mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2300 x 1000 mm,,,,,,,,,
188,11472,1bj8wDmobF4POIsgy655Rb,IfcWallStandardCase,STANDARD,Muro básico:M.H.A 300 mm:485315,REF FUND.,Muro básico:M.H.A 300 mm,M.H.A 300 mm,,,,,,,,M.H.A 300 mm,,,,0.357000000000001,,,,,,,True,,,0.3,,,,,,,,,,1.19,,,,,False,,4.80759999999964,False,,,,4.0399999999997,,,4.80759999999964,,,M.H.A 300 mm,,,1.4422799999999,,3.48666666666667,,,1.44227999999989,
189,11522,1bj8wDmobF4POIsgy655RZ,IfcFooting,STRIP_FOOTING,Cimentación de muro:1000 x 800 mm:485317,REF FUND.,,,,,,,1000 x 800 mm,,,,1000 x 800 mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000 x 800 mm,,,,,,,,,
190,11585,1dKmZtKM1AZQCvB7uxzC7P,IfcWallStandardCase,STANDARD,Muro básico:M.H.A 300 mm:486580,REF FUND.,Muro básico:M.H.A 300 mm,M.H.A 300 mm,,,,,,,,M.H.A 300 mm,,,,1.04700000000003,,,,,,,True,,,0.3,,,,,,,,,,3.4900000000001,,,,,False,,5.72359999999911,True,,,,1.6399999999997,,,5.72359999999911,,,M.H.A 300 mm,,,1.71707999999974,,3.48666666666667,,,1.71707999999973,
191,11636,1dKmZtKM1AZQCvB7uxzC7R,IfcFooting,STRIP_FOOTING,Cimentación de muro:1700 x  800 mm:486582,Nivel -2,,,,,,,1700 x  800 mm,,,,1700 x  800 mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1700 x  800 mm,,,,,,,,,
192,11681,1dKmZtKM1AZQCvB7uxzCEg,IfcWallStandardCase,STANDARD,Muro básico:M.H.A 300 mm:487111,REF FUND.,Muro básico:M.H.A 300 mm,M.H.A 300 mm,,,,,,,,M.H.A 300 mm,,,,0.360000000000001,,,,,,,True,,,0.3,,,,,,,,,,1.2,,,,,False,,4.84799999999964,True,,,,4.0399999999997,,,4.84799999999964,,,M.H.A 300 mm,,,1.4543999999999,,3.48666666666667,,,1.45439999999989,
193,11731,1dKmZtKM1AZQCvB7uxzCEa,IfcFooting,STRIP_FOOTING,Cimentación de muro:1700 x  800 mm:487113,REF FUND.,,,,,,,1700 x  800 mm,,,,1700 x  800 mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1700 x  800 mm,,,,,,,,,
194,11770,1dKmZtKM1AZQCvB7uxzDe1,IfcSlab,FLOOR,Suelo:Relleno / Emplantillado H.P  1600 mm:489324,REF FUND.,Suelo:Relleno / Emplantillado H.P  1600 mm,,,,,,,,,,,,,,,,False,,,,,,2.039940424507,1.6,0.65375,,,,,Relleno / Emplantillado H.P  1600 mm,,,,,,5.7999299111847,,,,,,,,,,,,,,,,Relleno / Emplantillado H.P  1600 mm,2.039940424507,0.0,3.26390467921119,Relleno / Emplantillado H.P  1600 mm,,,True,3.26390467921119,
195,11833,0AW61VNyD3LhRisMenUaed,IfcWallStandardCase,STANDARD,Muro básico:M.H.A 300 mm:490416,REF FUND.,Muro básico:M.H.A 300 mm,M.H.A 300 mm,,,,,,,,M.H.A 300 mm,,,,0.587999999999973,,,,,,,True,,,0.3,,,,,,,,,,1.9599999999999,,,,,False,,3.21439999999925,False,,,,1.6399999999997,,,3.21439999999925,,,M.H.A 300 mm,,,0.964319999999778,,3.48666666666667,,,0.964319999999774,
196,11883,0AW61VNyD3LhRisMenUaeb,IfcFooting,STRIP_FOOTING,Cimentación de muro:1000 x 3200 mm:490418,REF FUND.,,,,,,,1000 x 3200 mm,,,,1000 x 3200 mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000 x 3200 mm,,,,,,,,,
197,11922,0AW61VNyD3LhRisMenUaqm,IfcSlab,FLOOR,Suelo:Relleno / Emplantillado H.P  1600 mm:490663,REF FUND.,Suelo:Relleno / Emplantillado H.P  1600 mm,,,,,,,,,,,,,,,,False,,,,,,1.05,1.6,0.65375,,,,,Relleno / Emplantillado H.P  1600 mm,,,,,,4.1,,,,,,,,,,,,,,,,Relleno / Emplantillado H.P  1600 mm,1.05,0.0,1.68,Relleno / Emplantillado H.P  1600 mm,,,True,1.68,
198,11985,0AW61VNyD3LhRisMenUhF6,IfcWallStandardCase,STANDARD,Muro básico:M.H.A 300 mm:492113,REF FUND.,Muro básico:M.H.A 300 mm,M.H.A 300 mm,,,,,,,,M.H.A 300 mm,,,,0.372000000000005,,,,,,,True,,,0.3,,,,,,,,,,1.24000000000001,,,,,False,,5.00959999999967,False,,,,4.0399999999997,,,5.00959999999967,,,M.H.A 300 mm,,,1.50287999999991,,3.48666666666667,,,1.5028799999999,
199,12050,0AW61VNyD3LhRisMenUhF4,IfcFooting,STRIP_FOOTING,Cimentación de muro:1700 x  800 mm:492115,REF FUND.,,,,,,,1700 x  800 mm,,,,1700 x  800 mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1700 x  800 mm,,,,,,,,,
200,12095,0AW61VNyD3LhRisMenUhGD,IfcWallStandardCase,STANDARD,Muro básico:M.H.A 300 mm:492954,REF FUND.,Muro básico:M.H.A 300 mm,M.H.A 300 mm,,,,,,,,M.H.A 300 mm,,,,1.056,,,,,,,True,,,0.3,,,,,,,,,,3.52,,,,,False,,14.2207999999989,False,,,,4.0399999999997,,,14.2207999999989,,,M.H.A 300 mm,,,4.2662399999997,,3.48666666666667,,,4.26623999999968,
201,12145,0AW61VNyD3LhRisMenUhGB,IfcFooting,STRIP_FOOTING,Cimentación de muro:1700 x  800 mm:492956,REF FUND.,,,,,,,1700 x  800 mm,,,,1700 x  800 mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1700 x  800 mm,,,,,,,,,
202,12181,0AW61VNyD3LhRisMenUhcK,IfcFooting,STRIP_FOOTING,Cimentación de muro:2300 x 3400 mm:493571,REF FUND.,,,,,,,2300 x 3400 mm,,,,2300 x 3400 mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2300 x 3400 mm,,,,,,,,,
203,12221,11uG$m7gXFtvr3oOKbfQ5i,IfcSlab,FLOOR,Suelo:Relleno /Emplantillado H.P  800 mm:493813,REF FUND.,Suelo:Relleno /Emplantillado H.P  800 mm,,,,,,,,,,,,,,,,False,,,,,,2.75999999999998,0.8,1.3075,,,,,Relleno /Emplantillado H.P  800 mm,,,,,,6.99999999999998,,,,,,,,,,,,,,,,Relleno /Emplantillado H.P  800 mm,2.75999999999998,0.0,2.20799999999999,Relleno /Emplantillado H.P  800 mm,,,True,2.20799999999999,
204,12278,11uG$m7gXFtvr3oOKbfQ2j,IfcSlab,FLOOR,Suelo:Relleno / Emplantillado H.P  1600 mm:493876,REF FUND.,Suelo:Relleno / Emplantillado H.P  1600 mm,,,,,,,,,,,,,,,,False,,,,,,3.56505212343099,1.6,0.65375,,,,,Relleno / Emplantillado H.P  1600 mm,,,,,,7.7000453247226,,,,,,,,,,,,,,,,Relleno / Emplantillado H.P  1600 mm,3.56505212343099,0.0,5.70408339748958,Relleno / Emplantillado H.P  1600 mm,,,True,5.70408339748958,
205,12335,11uG$m7gXFtvr3oOKbfQ06,IfcSlab,FLOOR,Suelo:Relleno / Emplantillado H.P  1600 mm:493983,REF FUND.,Suelo:Relleno / Emplantillado H.P  1600 mm,,,,,,,,,,,,,,,,False,,,,,,4.03005892213935,1.6,0.65375,,,,,Relleno / Emplantillado H.P  1600 mm,,,,,,8.30004532472258,,,,,,,,,,,,,,,,Relleno / Emplantillado H.P  1600 mm,4.03005892213935,0.0,6.44809427542296,Relleno / Emplantillado H.P  1600 mm,,,True,6.44809427542296,
206,12392,11uG$m7gXFtvr3oOKbfQEM,IfcSlab,FLOOR,Suelo:Relleno /Emplantillado H.P  800 mm:494095,REF FUND.,Suelo:Relleno /Emplantillado H.P  800 mm,,,,,,,,,,,,,,,,False,,,,,,3.12,0.8,1.3075,,,,,Relleno /Emplantillado H.P  800 mm,,,,,,7.60000000000001,,,,,,,,,,,,,,,,Relleno /Emplantillado H.P  800 mm,3.12,0.0,2.496,Relleno /Emplantillado H.P  800 mm,,,True,2.496,
207,12455,11uG$m7gXFtvr3oOKbfQIr,IfcWallStandardCase,STANDARD,Muro básico:M.H.A 300 mm:494892,REF FUND.,Muro básico:M.H.A 300 mm,M.H.A 300 mm,,,,,,,,M.H.A 300 mm,,,,0.419999999999968,,,,,,,True,,,0.3,,,,,,,,,,1.39999999999989,,,,,False,,5.65599999999912,True,,,,4.0399999999997,,,5.65599999999912,,,M.H.A 300 mm,,,1.69679999999974,,3.48666666666667,,,1.69679999999974,
208,12505,11uG$m7gXFtvr3oOKbfQIt,IfcFooting,STRIP_FOOTING,Cimentación de muro:1700 x  800 mm:494894,REF FUND.,,,,,,,1700 x  800 mm,,,,1700 x  800 mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1700 x  800 mm,,,,,,,,,
209,12550,11uG$m7gXFtvr3oOKbfQTh,IfcWallStandardCase,STANDARD,Muro básico:M.H.A 300 mm:495346,REF FUND.,Muro básico:M.H.A 300 mm,M.H.A 300 mm,,,,,,,,M.H.A 300 mm,,,,0.21,,,,,,,True,,,0.3,,,,,,,,,,0.700000000000002,,,,,False,,1.11999999999979,False,,,,1.5999999999997,,,1.11999999999979,,,M.H.A 300 mm,,,0.335999999999937,,3.48666666666667,,,0.335999999999937,
210,12615,11uG$m7gXFtvr3oOKbfQTj,IfcFooting,STRIP_FOOTING,Cimentación de muro:2600 x 3400 mm:495348,REF FUND.,,,,,,,2600 x 3400 mm,,,,2600 x 3400 mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2600 x 3400 mm,,,,,,,,,
211,12655,24xUKJDsnE6gtgB6Mx4VlZ,IfcSlab,FLOOR,Suelo:Relleno /Emplantillado H.P  800 mm:496648,REF FUND.,Suelo:Relleno /Emplantillado H.P  800 mm,,,,,,,,,,,,,,,,False,,,,,,1.95500000000001,0.8,1.3075,,,,,Relleno /Emplantillado H.P  800 mm,,,,,,5.70000000000001,,,,,,,,,,,,,,,,Relleno /Emplantillado H.P  800 mm,1.95500000000001,0.0,1.564,Relleno /Emplantillado H.P  800 mm,,,True,1.564,
212,12718,1oQ_fY4u5ExwNJAmuv9X_v,IfcWallStandardCase,STANDARD,Muro básico:M.H.A 300 mm:499466,REF FUND.,Muro básico:M.H.A 300 mm,M.H.A 300 mm,,,,,,,,M.H.A 300 mm,,,,0.360000000000034,,,,,,,True,,,0.3,,,,,,,,,,1.20000000000011,,,,,False,,4.84800000000008,False,,,,4.0399999999997,,,4.84800000000008,,,M.H.A 300 mm,,,1.45440000000003,,3.48666666666667,,,1.45440000000002,
213,12768,1oQ_fY4u5ExwNJAmuv9X_$,IfcFooting,STRIP_FOOTING,Cimentación de muro:1700 x  800 mm:499468,REF FUND.,,,,,,,1700 x  800 mm,,,,1700 x  800 mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1700 x  800 mm,,,,,,,,,
214,12807,1oQ_fY4u5ExwNJAmuv9Y7Z,IfcSlab,FLOOR,Suelo:Relleno / Emplantillado H.P  1600 mm:500048,REF FUND.,Suelo:Relleno / Emplantillado H.P  1600 mm,,,,,,,,,,,,,,,,False,,,,,,3.10499999999995,1.6,0.65375,,,,,Relleno / Emplantillado H.P  1600 mm,,,,,,7.29999999999996,,,,,,,,,,,,,,,,Relleno / Emplantillado H.P  1600 mm,3.10499999999995,0.0,4.96799999999992,Relleno / Emplantillado H.P  1600 mm,,,True,4.96799999999992,
215,12870,1oQ_fY4u5ExwNJAmuv9Ysd,IfcWallStandardCase,STANDARD,Muro básico:M.H.A 400 mm:503060,REF FUND.,Muro básico:M.H.A 400 mm,M.H.A 400 mm,,,,,,,,M.H.A 400 mm,,,,0.119999999999997,,,,,,,True,,,0.4,,,,,,,,,,0.299999999999997,,,,,False,,1.76,False,,,,4.39999999999999,,,1.76,,,M.H.A 400 mm,,,0.527999999999993,,2.615,,,0.703999999999998,
216,12923,1pR0h8Nxj348NT6L3T0dVu,IfcSlab,FLOOR,Suelo:Relleno /Emplantillado H.P  800 mm:503201,REF FUND.,Suelo:Relleno /Emplantillado H.P  800 mm,,,,,,,,,,,,,,,,False,,,,,,1.785,0.8,1.3075,,,,,Relleno /Emplantillado H.P  800 mm,,,,,,5.54,,,,,,,,,,,,,,,,Relleno /Emplantillado H.P  800 mm,1.785,0.0,1.428,Relleno /Emplantillado H.P  800 mm,,,True,1.428,
217,12980,1pR0h8Nxj348NT6L3T0dUC,IfcSlab,FLOOR,Suelo:Relleno / Emplantillado H.P  1800 mm:503253,REF FUND.,Suelo:Relleno / Emplantillado H.P  1800 mm,,,,,,,,,,,,,,,,False,,,,,,2.25000000000001,1.8,0.581111111111111,,,,,Relleno / Emplantillado H.P  1800 mm,,,,,,6.10000000000001,,,,,,,,,,,,,,,,Relleno / Emplantillado H.P  1800 mm,2.25000000000001,0.0,4.05000000000002,Relleno / Emplantillado H.P  1800 mm,,,True,4.05000000000002,
218,13178,04r2LIiqH91OWG$xrOgK4J,IfcColumn,COLUMN,Hormigón-Rectangular-Pilar:800 x 800 mm:504079,Nivel -1,Hormigón-Rectangular-Pilar:800 x 800 mm,,,,,True,,,,,,,,,,6.31595237396498,,,,,,,,,,,,,,,,,,,,,,,,800 x 800 mm,,,,,,,800 x 800 mm,,,,,800 x 800 mm,,,2.27051464996038,,,,,,False
219,13342,04r2LIiqH91OWG$xrOgK4Z,IfcColumn,COLUMN,Hormigón-Rectangular-Pilar:800 x 800 mm:504127,Nivel -1,Hormigón-Rectangular-Pilar:800 x 800 mm,,,,,True,,,,,,,,,,5.44003841740843,,,,,,,,,,,,,,,,,,,,,,,,800 x 800 mm,,,,,,,800 x 800 mm,,,,,800 x 800 mm,,,1.91999981271193,,,,,,False
220,13502,04r2LIiqH91OWG$xrOgK57,IfcColumn,COLUMN,Hormigón-Rectangular-Pilar:800 x 800 mm:504155,Nivel -1,Hormigón-Rectangular-Pilar:800 x 800 mm,,,,,True,,,,,,,,,,5.44003840843404,,,,,,,,,,,,,,,,,,,,,,,,800 x 800 mm,,,,,,,800 x 800 mm,,,,,800 x 800 mm,,,1.9199998127557,,,,,,False
221,13563,04r2LIiqH91OWG$xrOgKRo,IfcWallStandardCase,STANDARD,Muro básico:M.H.A 200 mm:505582,REF FUND.,Muro básico:M.H.A 200 mm,M.H.A 200 mm,,,,,,,,M.H.A 200 mm,,,,0.964995467527747,,,,,,,True,,,0.2,,,,,,,,,,4.82497733763874,,,,,False,,20.7363560792343,False,,,,5.92558592352015,,,20.7363560792343,,,M.H.A 200 mm,,,4.14727121584687,,5.23,,,4.14727121584687,
222,13688,04r2LIiqH91OWG$xrOgKUo,IfcWallStandardCase,STANDARD,Muro básico:M.H.A 200 mm:505774,REF FUND.,Muro básico:M.H.A 200 mm,M.H.A 200 mm,,,,,,,,M.H.A 200 mm,,,,0.743999999999995,,,,,,,True,,,0.2,,,,,,,,,,3.72000000000001,,,,,False,,18.612234508909,False,,,,5.9478876558146,,,18.612234508909,,,M.H.A 200 mm,,,3.72244690178175,,5.23,,,3.72244690178179,
223,13801,04r2LIiqH91OWG$xrOgKWx,IfcWallStandardCase,STANDARD,Muro básico:M.H.A 200 mm:505895,REF FUND.,Muro básico:M.H.A 200 mm,M.H.A 200 mm,,,,,,,,M.H.A 200 mm,,,,0.0949954675277458,,,,,,,True,,,0.2,,,,,,,,,,0.47497733763873,,,,,False,,2.53162920961443,False,,,,5.33,,,2.53162920961443,,,M.H.A 200 mm,,,0.506325841922886,,5.23,,,0.506325841922885,
224,13868,04r2LIiqH91OWG$xrOgKbL,IfcWallStandardCase,STANDARD,Muro básico:M.H.A 200 mm:506185,REF FUND.,Muro básico:M.H.A 200 mm,M.H.A 200 mm,,,,,,,,M.H.A 200 mm,,,,1.26599999999999,,,,,,,True,,,0.2,,,,,,,,,,6.33,,,,,False,,29.5362614855107,False,,,,5.3179769620036,,,29.5362614855107,,,M.H.A 200 mm,,,5.9072522971022,,5.23,,,5.90725229710213,
225,13967,04r2LIiqH91OWG$xrOgKeP,IfcWallStandardCase,STANDARD,Muro básico:M.H.A 200 mm:506373,REF FUND.,Muro básico:M.H.A 200 mm,M.H.A 200 mm,,,,,,,,M.H.A 200 mm,,,,0.91,,,,,,,True,,,0.2,,,,,,,,,,4.55,,,,,False,,18.7112339395873,False,,,,4.1123591076016,,,18.7112339395873,,,M.H.A 200 mm,,,3.74224678791746,,5.23,,,3.74224678791746,
226,14034,04r2LIiqH91OWG$xrOgKhX,IfcWallStandardCase,STANDARD,Muro básico:M.H.A 200 mm:506621,REF FUND.,Muro básico:M.H.A 200 mm,M.H.A 200 mm,,,,,,,,M.H.A 200 mm,,,,2.04999999999998,,,,,,,True,,,0.2,,,,,,,,,,10.25,,,,,False,,51.548385202029,False,,,,5.96933687180701,,,51.548385202029,,,M.H.A 200 mm,,,10.3096770404059,,5.23,,,10.3096770404058,
227,14133,04r2LIiqH91OWG$xrOgKl3,IfcWallStandardCase,STANDARD,Muro básico:M.H.A 200 mm:506847,REF FUND.,Muro básico:M.H.A 200 mm,M.H.A 200 mm,,,,,,,,M.H.A 200 mm,,,,0.950000000000002,,,,,,,True,,,0.2,,,,,,,,,,4.75000000000001,,,,,False,,22.7449932012903,False,,,,5.29999999999969,,,23.1949932012903,,,M.H.A 200 mm,,,4.54899864025806,,5.23,,,4.63899864025805,
228,14313,1iyDluzur5UOGtIrvhWQJP,IfcBeam,Hormigón-Viga rectangular:200 x 400mm,Hormigón-Viga rectangular:200 x 400mm:509088,REF FUND.,Hormigón-Viga rectangular:200 x 400mm,,,,,,,200 x 400mm,,,,,,,,0.815013597416775,,,,,,1.63002719483355,,,,,,1.22502266236128,,,True,0.0,,,,,,,,,,,False,,,,,,,200 x 400mm,,200 x 400mm,,,0.0980018129889043,,,,,,
229,14384,1iyDluzur5UOGtIrvhWQKV,IfcBeam,Hormigón-Viga rectangular:200 x 400mm,Hormigón-Viga rectangular:200 x 400mm:509286,REF FUND.,Hormigón-Viga rectangular:200 x 400mm,,,,,,,200 x 400mm,,,,,,,,0.607978973355476,,,,,,1.21595794671095,,,,,,1.07996495559245,,,True,0.0,,,,,,,,,,,False,,,,,,,200 x 400mm,,200 x 400mm,,,0.0703971964473975,,,,,,
230,14446,1iyDluzur5UOGtIrvhWQW5,IfcBeam,Hormigón-Viga rectangular:200 x 500mm,Hormigón-Viga rectangular:200 x 500mm:510076,REF FUND.,Hormigón-Viga rectangular:200 x 500mm,,,,,,,200 x 500mm,,,,,,,,0.464024531085292,,,,,,0.928049062170584,,,,,,0.520035044407553,,,True,0.0,,,,,,,,,,,False,,,,,,,200 x 500mm,,200 x 500mm,,,0.0520035044407564,,,,,,
231,14514,1iyDluzur5UOGtIrvhWQbN,IfcBeam,Hormigón-Viga rectangular:200 x 500mm,Hormigón-Viga rectangular:200 x 500mm:510254,REF FUND.,Hormigón-Viga rectangular:200 x 500mm,,,,,,,200 x 500mm,,,,,,,,0.642500000000003,,,,,,1.28500000000001,,,,,,0.875000000000003,,,True,0.0,,,,,,,,,,,False,,,,,,,200 x 500mm,,200 x 500mm,,,0.0775000000000012,,,,,,
232,14576,1iyDluzur5UOGtIrvhWQab,IfcBeam,Hormigón-Viga rectangular:200 x 500mm,Hormigón-Viga rectangular:200 x 500mm:510300,REF FUND.,Hormigón-Viga rectangular:200 x 500mm,,,,,,,200 x 500mm,,,,,,,,2.00750000000001,,,,,,4.01500000000002,,,,,,2.82,,,True,0.0,,,,,,,,,,,False,,,,,,,200 x 500mm,,200 x 500mm,,,0.272500000000004,,,,,,
